record_id,date_or_month,variable,value,unit,legacy_file,legacy_column,claimed_source,verified_source,station_id,measurement_type,temporal_resolution,aggregation_method,coverage,qa_flag,source_version,retrieval_date,verification_status,exclusion_reason,notes
53e6f292a2971cb94efc,2025-04-15,no2,60.800,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,no2,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
deffdbfe88a526827d9d,2025-04-15,so2,61.100,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,so2,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
4344bb9e7edb2e4337a3,2025-04-16,aqi,94.000,unknown,data/daily_dhaka_aqi_dataset.csv,aqi,daily_aqi,legacy script/Git history,unknown,scraped_index,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Daily index scraped from aqi.in
70735f8de95c04b31af1,2025-04-16,pm25,37.990,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,pm25,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
692fcf883b7f39909a7a,2025-04-16,pm10,307.400,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,pm10,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
a842db54474ee99b04ea,2025-04-16,no2,60.800,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,no2,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
b8d27cedfcfcd6a910c1,2025-04-16,so2,61.100,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,so2,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
84c05217ad93dbfdd4a5,2025-04-17,aqi,75.000,unknown,data/daily_dhaka_aqi_dataset.csv,aqi,daily_aqi,legacy script/Git history,unknown,scraped_index,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Daily index scraped from aqi.in
8447c8e2acf1b796bb81,2025-04-17,pm25,37.990,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,pm25,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
c937dac58f77c97bc4ab,2025-04-17,pm10,307.400,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,pm10,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
39e7cad7954676957bd1,2025-04-17,no2,60.800,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,no2,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
11f58fcda9f0ceb62c26,2025-04-17,so2,61.100,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,so2,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
8d2f915f3df58dcdbf8c,2025-04-18,aqi,73.000,unknown,data/daily_dhaka_aqi_dataset.csv,aqi,daily_aqi,legacy script/Git history,unknown,scraped_index,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Daily index scraped from aqi.in
a6df8c39a7ab29706c55,2025-04-18,pm25,37.990,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,pm25,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
66c9b52daa7939cc161a,2025-04-18,pm10,307.400,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,pm10,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
3da0cb4d4e867f993b54,2025-04-18,no2,60.800,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,no2,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
52425aa7041a4743a0ed,2025-04-18,so2,61.100,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,so2,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
bd6353a7a0da2b6a1c1a,2025-04-19,aqi,78.000,unknown,data/daily_dhaka_aqi_dataset.csv,aqi,daily_aqi,legacy script/Git history,unknown,scraped_index,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Daily index scraped from aqi.in
90e8c2fa8b47034f90ae,2025-04-19,pm25,37.990,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,pm25,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
1dd95c2e9fceebda2d6f,2025-04-19,pm10,307.400,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,pm10,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
f664fd6af54916e62440,2025-04-19,no2,60.800,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,no2,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
23cc33ba160d9830d921,2025-04-19,so2,61.100,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,so2,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
f863b0458e3e4b3d1e48,2025-04-20,aqi,78.000,unknown,data/daily_dhaka_aqi_dataset.csv,aqi,daily_aqi,legacy script/Git history,unknown,scraped_index,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Daily index scraped from aqi.in
f1a17d79bb885e8c1d31,2025-04-20,pm25,37.990,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,pm25,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
c61868cc6eaa9e9891d6,2025-04-20,pm10,307.400,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,pm10,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
f15e3bc9ad0fcb8e9afa,2025-04-20,no2,60.800,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,no2,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
a3d50288f9b779d9f29e,2025-04-20,so2,61.100,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,so2,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
db7a784b5ae82e09b72d,2025-04-21,aqi,76.000,unknown,data/daily_dhaka_aqi_dataset.csv,aqi,daily_aqi,legacy script/Git history,unknown,scraped_index,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Daily index scraped from aqi.in
b3f4df5061fb78989e46,2025-04-21,pm25,37.990,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,pm25,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
2fa35f6f356aa9c2bd87,2025-04-21,pm10,307.400,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,pm10,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
ab30c3408a4575f67e86,2025-04-21,no2,60.800,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,no2,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
87ca8cb32a87dca7c229,2025-04-21,so2,61.100,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,so2,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
2fbde1c2c2a0c82a9767,2025-04-22,aqi,85.000,unknown,data/daily_dhaka_aqi_dataset.csv,aqi,daily_aqi,legacy script/Git history,unknown,scraped_index,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Daily index scraped from aqi.in
19378125ec5384950f23,2025-04-22,pm25,37.990,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,pm25,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
b00cce3ac24946ba821b,2025-04-22,pm10,307.400,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,pm10,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
8ebaff9cce4861b97290,2025-04-22,no2,60.800,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,no2,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
01d44a93661e4e0798fd,2025-04-22,so2,61.100,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,so2,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
3210fa68374afa26834c,2025-04-23,aqi,96.000,unknown,data/daily_dhaka_aqi_dataset.csv,aqi,daily_aqi,legacy script/Git history,unknown,scraped_index,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Daily index scraped from aqi.in
b78e52132cb028754115,2025-04-23,pm25,37.990,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,pm25,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
2ecc76d74d142e2ca580,2025-04-23,pm10,307.400,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,pm10,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
a517baa21b3fa62dc050,2025-04-23,no2,60.800,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,no2,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
66aa3e30065fa9d5a069,2025-04-23,so2,61.100,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,so2,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
db6fc8731a930f01313d,2025-04-24,aqi,86.000,unknown,data/daily_dhaka_aqi_dataset.csv,aqi,daily_aqi,legacy script/Git history,unknown,scraped_index,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Daily index scraped from aqi.in
21668cbd21aeb04ea1db,2025-04-24,pm25,37.990,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,pm25,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
440e8f5826d79f8c7f86,2025-04-24,pm10,307.400,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,pm10,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
68c9be92c20855b39341,2025-04-24,no2,60.800,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,no2,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
cac7d16dd18fc85cb703,2025-04-24,so2,61.100,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,so2,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
aaf5c3b521ccf05320a3,2025-04-25,aqi,85.000,unknown,data/daily_dhaka_aqi_dataset.csv,aqi,daily_aqi,legacy script/Git history,unknown,scraped_index,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Daily index scraped from aqi.in
ccc78827a0753b736ac1,2025-04-25,pm25,37.990,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,pm25,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
bd84983b0ebf3106de9d,2025-04-25,pm10,307.400,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,pm10,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
21d7beb55c56c610f577,2025-04-25,no2,60.800,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,no2,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
19fe7f04f8abde3fd76e,2025-04-25,so2,61.100,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,so2,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
fcbe64e1f500e91fdac9,2025-04-26,aqi,77.000,unknown,data/daily_dhaka_aqi_dataset.csv,aqi,daily_aqi,legacy script/Git history,unknown,scraped_index,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Daily index scraped from aqi.in
466aecd621ec6f91f9c4,2025-04-26,pm25,37.990,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,pm25,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
84d15bc5c27838e44baa,2025-04-26,pm10,307.400,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,pm10,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
759e10badb9ef3f0ba8b,2025-04-26,no2,60.800,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,no2,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
f153c8188b97a0c7b10a,2025-04-26,so2,61.100,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,so2,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
7cc9912616f7608500e2,2025-04-27,aqi,80.000,unknown,data/daily_dhaka_aqi_dataset.csv,aqi,daily_aqi,legacy script/Git history,unknown,scraped_index,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Daily index scraped from aqi.in
cb4159af2dce870d2954,2025-04-27,pm25,37.990,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,pm25,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
119072534ab7f3cc2b72,2025-04-27,pm10,307.400,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,pm10,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
ddd1b9e6a6241d99fe04,2025-04-27,no2,60.800,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,no2,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
fa71adec175d6c5b751a,2025-04-27,so2,61.100,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,so2,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
fea0eb89432e469ef607,2025-04-28,aqi,78.000,unknown,data/daily_dhaka_aqi_dataset.csv,aqi,daily_aqi,legacy script/Git history,unknown,scraped_index,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Daily index scraped from aqi.in
ce10aba2840e3c0f178a,2025-04-28,pm25,37.990,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,pm25,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
c1b2846254beaee1c34e,2025-04-28,pm10,307.400,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,pm10,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
5acf7501d98f98268fd9,2025-04-28,no2,60.800,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,no2,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
260f76671ddbeb728550,2025-04-28,so2,61.100,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,so2,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
2a59956c730b0942dc38,2025-04-29,aqi,73.000,unknown,data/daily_dhaka_aqi_dataset.csv,aqi,daily_aqi,legacy script/Git history,unknown,scraped_index,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Daily index scraped from aqi.in
7bd563e86df6cdb1a774,2025-04-29,pm25,37.990,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,pm25,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
6ac3ddcd99393f781d55,2025-04-29,pm10,307.400,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,pm10,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
49414dd53f35fb80570b,2025-04-29,no2,60.800,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,no2,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
b404573c326ea6a407a0,2025-04-29,so2,61.100,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,so2,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
9a0728137fc9284f25e9,2025-04-30,aqi,78.000,unknown,data/daily_dhaka_aqi_dataset.csv,aqi,daily_aqi,legacy script/Git history,unknown,scraped_index,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Daily index scraped from aqi.in
40c883cac20a596a2caa,2025-04-30,pm25,37.990,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,pm25,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
0394778a74a539e66b9a,2025-04-30,pm10,307.400,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,pm10,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
a8376dba755baf6b99c9,2025-04-30,no2,60.800,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,no2,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
182183eee7ccfb9d61af,2025-04-30,so2,61.100,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,so2,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
fe17b3b2ef13508d4b02,2025-05-01,aqi,74.000,unknown,data/daily_dhaka_aqi_dataset.csv,aqi,daily_aqi,legacy script/Git history,unknown,scraped_index,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Daily index scraped from aqi.in
930f6ef3fba43c902577,2025-05-01,pm25,31.380,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,pm25,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
24eccbcf48051c56fcb2,2025-05-01,pm10,286.200,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,pm10,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
ae8763d7d675c5d22a01,2025-05-01,no2,56.200,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,no2,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
ac72967d99ffd4ef901f,2025-05-01,so2,56.200,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,so2,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
576fcf77d47f6ceef060,2025-05-02,aqi,79.000,unknown,data/daily_dhaka_aqi_dataset.csv,aqi,daily_aqi,legacy script/Git history,unknown,scraped_index,daily,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Daily index scraped from aqi.in
d962e756502efa4f2cfc,2025-05-02,pm25,31.380,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,pm25,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
de4f12afe3b463e75b3b,2025-05-02,pm10,286.200,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,pm10,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
ac6662db38ca93b90a79,2025-05-02,no2,56.200,claimed ug/m3,data/daily_dhaka_aqi_dataset.csv,no2,daily_aqi,legacy script/Git history,unknown,monthly_value_repeated_daily,monthly,legacy merge/overwrite,,not preserved,deb9b0d,unknown,classified_excluded,not a homogeneous ground-observed concentration series,Monthly mean repeated by script
